family	galga	gasac	ornan	oryla	homsa	sacce	cioin	hydma	nemve	pedhu	ampqu	drome	anoca	musmu	apime	mondo	anoga	danre	loxaf	ciosa	tetni
ORTHOMCL439	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL348	1	1	0	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL349	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	2
ORTHOMCL346	1	1	1	1	0	0	1	0	0	0	0	0	1	1	0	1	0	1	1	1	1
ORTHOMCL347	1	0	1	1	1	0	0	2	0	0	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL344	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1
ORTHOMCL345	1	2	1	2	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1
ORTHOMCL342	0	2	1	2	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	1
ORTHOMCL343	0	1	1	1	1	0	0	0	1	0	0	0	1	1	0	1	0	2	1	0	1
ORTHOMCL340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
ORTHOMCL341	1	1	1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	2	1	0	0
ORTHOMCL1027	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ORTHOMCL1026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ORTHOMCL1025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
ORTHOMCL1024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
ORTHOMCL1023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ORTHOMCL1022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ORTHOMCL1021	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL1020	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ORTHOMCL1029	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ORTHOMCL1028	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ORTHOMCL1243	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL1242	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL1241	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL1240	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL1247	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL1246	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL1245	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL1244	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL1249	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL1248	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL980	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL981	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL982	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL983	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL984	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL985	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL986	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL987	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL988	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL989	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ORTHOMCL755	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
ORTHOMCL754	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ORTHOMCL757	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
ORTHOMCL756	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
ORTHOMCL751	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0
ORTHOMCL750	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
ORTHOMCL1330	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL752	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
ORTHOMCL759	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
ORTHOMCL758	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
ORTHOMCL539	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ORTHOMCL538	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL531	1	0	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1
ORTHOMCL530	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL533	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	1	0	1
ORTHOMCL532	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1
ORTHOMCL535	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1
ORTHOMCL534	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL537	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ORTHOMCL536	0	0	1	1	1	0	0	1	0	0	2	0	0	0	0	0	0	2	1	0	0
ORTHOMCL247	1	0	1	1	2	0	0	0	0	0	0	0	2	2	0	2	0	2	2	0	1
ORTHOMCL1307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ORTHOMCL1304	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL1305	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL1302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ORTHOMCL1303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ORTHOMCL241	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0
ORTHOMCL1301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
ORTHOMCL1308	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL1309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ORTHOMCL225	1	2	1	1	1	0	1	0	0	1	0	1	1	1	1	1	0	1	1	0	2
ORTHOMCL99	2	1	1	2	2	0	1	0	1	1	0	1	2	2	1	2	1	2	1	1	2
ORTHOMCL98	2	3	1	1	1	0	0	0	1	1	0	1	2	2	1	2	1	2	2	0	3
ORTHOMCL409	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL408	0	1	1	1	1	0	0	0	2	0	0	0	1	1	0	1	0	1	0	0	1
ORTHOMCL1321	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ORTHOMCL405	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL404	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL407	1	1	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	2	1	0	1
ORTHOMCL406	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL401	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL227	0	2	0	1	1	0	1	0	1	0	0	1	1	1	1	1	1	2	1	0	2
ORTHOMCL403	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL402	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1
ORTHOMCL1323	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ORTHOMCL1324	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ORTHOMCL220	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	2	0	1	1
ORTHOMCL1012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
ORTHOMCL1013	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ORTHOMCL1010	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL1011	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ORTHOMCL1016	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ORTHOMCL1017	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ORTHOMCL1014	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ORTHOMCL1015	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ORTHOMCL1018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ORTHOMCL222	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0
ORTHOMCL1278	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ORTHOMCL1279	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ORTHOMCL1276	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
ORTHOMCL1277	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
ORTHOMCL1274	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ORTHOMCL1275	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ORTHOMCL1272	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
ORTHOMCL1273	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
ORTHOMCL1270	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOMCL1271	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
